id;name;lat;lon;cat;subcat;url
8736;Cmentarz żydowski w Bukowsku;49.467064;22.087283;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/196-bukowsko/114-cmentarze/8736-cmentarz-zydowski-w-bukowsku
8930;Cmentarz żydowski w Byczynie (Biskupice);51.096633;18.207514;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/74-byczyna/114-cmentarze/8930-cmentarz-zydowski-w-byczynie-biskupice
9171;Cmentarz żydowski w Bytomiu (ul. Piastów Bytomskich 3–5);50.346609;18.920342;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/419-bytom/114-cmentarze/9171-cmentarz-zydowski-w-bytomiu-ul-piastow-bytomskich-3-5
9065;Cmentarz żydowski w Bytomiu (ul. Piekarska 56);50.353217;18.920892;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/419-bytom/114-cmentarze/9065-cmentarz-zydowski-w-bytomiu-ul-piekarska-56
10261;Cmentarz żydowski w Czarnym Dunajcu (ul. Kantora);49.450439;19.868882;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/c/316-czarny-dunajec/114-cmentarze/10261-cmentarz-zydowski-w-czarnym-dunajcu-ul-jana-pawla-ii
14929;Cmentarz żydowski w Jeleniewie;54.204587;22.913854;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/j/674-jeleniewo/114-cmentarze/14929-cmentarz-zydowski-w-jeleniewie
15423;Cmentarz żydowski w Katowicach (ul. Kozielska 16) ;50.255575;19.007807;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/398-katowice/114-cmentarze/15423-cmentarz-zydowski-w-katowicach-ul-kozielska-16
17019;Cmentarz żydowski w Koźminie Wielkopolskim (ul. Wierzbowa);51.83416;17.476523;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/224-kozmin-wielkopolski/114-cmentarze/17019-cmentarz-zydowski-w-kozminie-wielkopolskim-ul-wierzbowa
17725;Cmentarz żydowski w Krasnobrodzie (ul. Kościuszki);50.537394;23.207159;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/271-krasnobrod/114-cmentarze/17725-cmentarz-zydowski-w-krasnobrodzie-ul-kosciuszki
18129;Cmentarz żydowski w Krynkach (ul. Zaułek Zagumienny);53.268442;23.774808;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/677-krynki/114-cmentarze/18129-cmentarz-zydowski-w-krynkach-ul-zaulek-zagumienny
18549;Cmentarz żydowski w Książu Wielkopolskim (ul. Gogolewska);52.067399;17.240295;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/513-ksiaz-wielkopolski/114-cmentarze/18549-cmentarz-zydowski-w-ksiazu-wielkopolskim-ul-gogolewska
19944;Cmentarz żydowski w Lublińcu (ul. 11 Listopada 18);50.662575;18.682787;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/443-lubliniec/114-cmentarze/19944-cmentarz-zydowski-w-lublincu-ul-11-listopada-18
25081;Cmentarz żydowski w Oleśnie (ul. Młyńska 50);50.876344;18.406058;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/o/84-olesno/114-cmentarze/25081-cmentarz-zydowski-w-olesnie-ul-mlynska-50
26800;Cmentarz żydowski w Oświęcimiu (ul. Wysokie Brzegi 1);50.038942;19.233643;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/o/546-oswiecim/114-cmentarze/26800-cmentarz-zydowski-w-oswiecimiu-ul-wysokie-brzegi-1
31405;Cmentarz żydowski w Sanoku (ul. 3 Maja 27/31);49.560337;22.205665;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/161-sanok/114-cmentarze/31405-cmentarz-zydowski-w-sanoku-ul-3-maja-2731
31408;Cmentarz żydowski w Sanoku (ul. Głogowa 7);49.5660572469429;22.1909768650818;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/161-sanok/114-cmentarze/31408-cmentarz-zydowski-w-sanoku-ul-glogowa-7
33770;Cmentarz żydowski w Starym Dzikowie;50.248056;22.944539;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/1914-stary-dzikow/114-cmentarze/33770-cmentarz-zydowski-w-starym-dzikowie
36404;Cmentarz żydowski w Tarnowskich Górach (ul. Gliwicka 66);50.436593;18.847561;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/t/90-tarnowskie-gory/114-cmentarze/36404-cmentarz-zydowski-w-tarnowskich-gorach-ul-gliwicka-66
37597;Cmentarz żydowski w Uchaniach (ul. Podgórze);50.903073;23.64688;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/u/717-uchanie/114-cmentarze/37597-cmentarz-zydowski-w-uchaniach-ul-podgorze
39852;Cmentarz żydowski w Zakopanem (Bachledzki Wierch);49.310505;19.978547;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/z/662-zakopane/114-cmentarze/39852-cmentarz-zydowski-w-zakopanem-bachledzki-wierch
41055;Cmentarz żydowski w Żninie (Jaroszewo);52.849493;17.719402;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/z/308-znin/114-cmentarze/41055-cmentarz-zydowski-w-zninie-jaroszewo
41062;Cmentarz żydowski w Żninie (ul. Niedziałkowskiego);52.849493;17.719402;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/z/308-znin/114-cmentarze/41062-cmentarz-zydowski-w-zninie-ul-niedzialkowskiego
39049;Nowy cmentarz żydowski (ul. Grabowiecka);50.911361;23.542097;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/263-wojslawice/114-cmentarze/39049-nowy-cmentarz-zydowski-ul-grabowiecka
20155;Nowy Cmentarz Żydowski w Łabiszynie (ul. Leśna);52.959824;17.906865;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/356-labiszyn/114-cmentarze/20155-cmentarz-zydowski-w-labiszynie-ul-lesna
39057;Stary cmentarz żydowski (ul. Grabowiecka);50.91362;23.54538;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/263-wojslawice/114-cmentarze/39057-stary-cmentarz-zydowski-ul-grabowiecka
8948;Stary cmentarz żydowski w Bydgoszczy (ul. Filarecka);53.120401;17.987542;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/287-bydgoszcz/114-cmentarze/8948-cmentarz-zydowski-w-bydgoszczy-ul-filarecka
13553;Stary cmentarz żydowski w Grabowcu;50.816456;23.552542;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/g/46-grabowiec/114-cmentarze/13553-stary-cmentarz-zydowski-w-grabowcu
20165;Stary Cmentarz Żydowski w Łabiszynie (ul. 3 Maja);52.950202;17.909045;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/356-labiszyn/114-cmentarze/20165-cmentarz-zydowski-w-labiszynie-ul-3-maja
17990;Cmentarz przy ul. Ostrowskiej;51.692207;17.45985;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/1278-krotoszyn/114-cmentarze/17990-cmentarz-przy-ul-ostrowskiej
28169;Cmentarz (ul. Półwiejska);52.472528;17.29424;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/970-pobiedziska/114-cmentarze/28169-cmentarz-zydowski-w-pobiedziskach-ul-polwiejska
38946;Cmentarz w Wiżajnach;54.377022;22.859674;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/1188-wizajny/114-cmentarze/38946-cmentarz-w-wizajnach
16303;Cmentarz żydowski;51.379844;17.827764;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/225-kobyla-gora/114-cmentarze/16303-cmentarz-zydowski
24131;Cmentarz żydowski;53.63385;23.550997;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/n/1229-nowy-dwor/114-cmentarze/24131-cmentarz-zydowski
6412;Cmentarz żydowski w Andrychowie (ul. Żwirki i Wigury 29);49.852058;19.3276;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/a/437-andrychow/114-cmentarze/6412-cmentarz-zydowski-w-andrychowie-ul-zwirki-i-wigury-29
7348;Cmentarz żydowski w Bieruniu (ul. Wita 2);50.087566;19.08448;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/408-bierun/114-cmentarze/7348-cmentarz-zydowski-w-bieruniu-ul-wita-2
7559;Cmentarz żydowski w Birczy (ul. Ks. Prałata Rębisza);49.693563;22.485516;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/173-bircza/114-cmentarze/7559-cmentarz-zydowski-w-birczy-ul-ks-pralata-rebisza
9503;Cmentarz żydowski w Chorzowie (ul. Krzywa);50.291886;18.955708;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/c/420-chorzow/114-cmentarze/9503-cmentarz-zydowski-w-chorzowie-ul-krzywa
11426;Cmentarz żydowski w Dobrodzieniu (ul. Lubliniecka);50.724592;18.462914;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/d/56-dobrodzien/114-cmentarze/11426-cmentarz-zydowski-w-dobrodzieniu-ul-lubliniecka
11782;Cmentarz żydowski w Dubience (ul. Piaski);51.04573;23.88854;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/d/629-dubienka/114-cmentarze/11782-cmentarz-zydowski-w-dubience-ul-piaski
16092;Cmentarz żydowski w Kluczborku (ul. Opolska);50.964292;18.219484;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/79-kluczbork/114-cmentarze/16092-cmentarz-zydowski-w-kluczborku-ul-opolska
16532;Cmentarz żydowski w Komarowie-Osadzie (ul. Piłsudskiego);50.629522;23.464081;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/708-komarow-osada/114-cmentarze/16532-cmentarz-zydowski-w-komarowie-osadzie-ul-pilsudskiego
17116;Cmentarz żydowski w Kórniku (ul. Parkowa 5);52.247142;17.091293;cmentarz;żydowski;https://sztetl.org.pl/pl/towns/k/1075-kornik/114-cmentarze/17116-cmentarz-w-korniku
18714;Cmentarz żydowski w Kuźnicy (ul. Jagiellońska);53.512373;23.651564;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/1242-kuznica/114-cmentarze/18714-cmentarz-zydowski-w-kuznicy-ul-jagiellonska
183388;Cmentarz żydowski w Stołupianach;54.626599;22.57271700000001;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/1550-stolupiany/114-cmentarze/183388-cmentarz-zydowski-w-stolupianach
37569;Cmentarz żydowski w Tyrawie Wołoskiej;49.57353;22.367767;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/t/1919-tyrawa-woloska/114-cmentarze/37569-cmentarz-zydowski-w-tyrawie-woloskiej
8943;Nowy cmentarz żydowski w Bydgoszczy (ul. Ikara);53.118757;17.96814;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/287-bydgoszcz/114-cmentarze/8943-cmentarz-zydowski-w-bydgoszczy-ul-ikara
13541;Nowy cmentarz żydowski w Grabowcu;50.813263;23.560406;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/g/46-grabowiec/114-cmentarze/13541-nowy-cmentarz-zydowski-w-grabowcu
24921;Stary cmentarz żydowski w Odolanowie, tzw. Żydowskie Górki;51.58723;17.64739;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/o/220-odolanow/114-cmentarze/24921-cmentarz-zydowski-w-odolanowie-ul-lesna
26830;Stary cmentarz żydowski w Oświęcimiu;50.035009;19.209852;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/o/546-oswiecim/114-cmentarze/26830-stary-cmentarz-zydowski-w-oswiecimiu
11686;Cmentarze (ul. Oswobożdienia);52.184682;25.170193;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/d/1509-drohiczyn-poleski/114-cmentarze/11686-cmentarze-ul-oswobozdienia
35242;Cmentarz (ul. Kcyńska);53.003189;17.718093;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/360-szubin/114-cmentarze/35242-cmentarz-zydowski-w-szubinie-ul-kcynska
14331;Cmentarz w Janowcu Wielkopolskim;52.752581;17.485299;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/j/377-janowiec-wielkopolski/114-cmentarze/14331-cmentarz-w-janowcu-wielkopolskim
36739;Cmentarz żydowski (ul. Bałdowska, na wzgórzu porośniętym krzakami, z tyłu hali produkcyjnej);54.065609;18.798358;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/t/373-tczew/114-cmentarze/36739-cmentarz-zydowski-ul-baldowska-na-wzgorzu-porosnietym-krzakami-z-tylu-hali-produkcyjnej
36713;Cmentarz żydowski (ul. Wojska Polskiego);54.086653;18.790256;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/t/373-tczew/114-cmentarze/36713-cmentarz-zydowski-ul-wojska-polskiego
6597;Cmentarz żydowski w Baligrodzie (ul. Duplaka 21);49.337581;22.283192;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/125-baligrod/114-cmentarze/6597-cmentarz-zydowski-w-baligrodzie-ul-duplaka-21
8185;Cmentarz żydowski w Borku Wielkopolskim (ul. Lisia Góra 7);51.901666;17.228055;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/1312-borek-wielkopolski/114-cmentarze/8185-cmentarz-zydowski-w-borku-wielkopolskim-ul-lisia-gora-7
9723;Cmentarz żydowski w Cieszanowie (ul. Armii Krajowej);50.247403;23.128736;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/c/197-cieszanow/114-cmentarze/9723-cmentarz-zydowski-w-cieszanowie-ul-armii-krajowej
11544;Cmentarz żydowski w Dolsku (ul. Gajowa);51.981761;17.060266;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/d/489-dolsk/114-cmentarze/11544-cmentarz-zydowski-w-dolsku-ul-gajowa
11591;Cmentarz żydowski w Dorbianach;56.01652;21.273136;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/d/1642-dorbiany/114-cmentarze/11591-cmentarz-zydowski-w-dorbianach-vaineikiu-gatve
183386;Cmentarz żydowski w Ejtkunach;54.641373;22.727499;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/e/182526-ejtkuny/114-cmentarze/183386-cmentarz-zydowski-w-ejtkunach
12745;Cmentarz żydowski w Gliwicach (ul. Poniatowskiego 14);50.303623;18.693924;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/g/76-gliwice/114-cmentarze/12745-cmentarz-zydowski-w-gliwicach-ul-poniatowskiego-14
14087;Cmentarz żydowski w Indurze przy ul. Gagarina;53.458965;23.876038;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/i/1496-indura/114-cmentarze/14087-cmentarz-zydowski-w-indurze-przy-ul-gagarina
15698;Cmentarz żydowski w Kętach (ul. Kęckie Góry Północne);49.888614;19.245987;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/507-kety/114-cmentarze/15698-cmentarz-zydowski-w-ketach-ul-keckie-gory-polnocne
16672;Cmentarz żydowski w Koronowie (ul. Kolejowa);53.313262;17.951151;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/392-koronowo/114-cmentarze/16672-cmentarz-zydowski-w-koronowie-ul-kolejowa
17561;Cmentarz żydowski w Krasiczynie;49.778631;22.655139;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/167-przemysl/114-cmentarze/17561-cmentarz-zydowski-w-krasiczynie
17628;Cmentarz żydowski w Kraskowie (Krasków-Kolonia);50.953869;18.183917;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/80-kraskow/114-cmentarze/17628-cmentarz-zydowski-w-kraskowie-kraskow-kolonia
17737;Cmentarz żydowski w Krasnopolu;54.119671;23.214626;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/k/676-krasnopol/114-cmentarze/17737-cmentarz-zydowski-w-krasnopolu-ul-mickiewicza
19151;Cmentarz żydowski w Lesku (ul. Słowackiego 15);49.470354;22.333885;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/140-lesko/114-cmentarze/19151-cmentarz-zydowski-w-lesku-ul-slowackiego-15
19540;Cmentarz żydowski w Lubaczowie (ul. Kościuszki 28);50.158394;23.12873;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/l/155-lubaczow/114-cmentarze/19540-cmentarz-zydowski-w-lubaczowie-ul-kosciuszki-28
21598;Cmentarz żydowski w Mikołowie (ul. Krakowska);50.16561570698121;18.909766629638668;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/m/445-mikolow/114-cmentarze/21598-cmentarz-zydowski-w-mikolowie-ul-krakowska
21650;Cmentarz żydowski w Mikołowie (ul. Stara Droga);50.164005;18.896785;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/m/445-mikolow/114-cmentarze/21650-cmentarz-zydowski-w-mikolowie-ul-stara-droga
22377;Cmentarz żydowski w Mosinie (ul. Sienkiewicza);52.2482;16.841966;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/m/1480-mosina/114-cmentarze/22377-cmentarz-zydowski-w-mosinie-ul-sienkiewicza
23462;Cmentarz żydowski w Narolu;50.352259;23.324189;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/n/172-narol/114-cmentarze/23462-cmentarz-zydowski-w-narolu
25281;Cmentarz żydowski w Oleszycach (róg ul. 3 Maja i ul. Podwalnej);50.166013;23.030713;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/o/152-oleszyce/114-cmentarze/25281-cmentarz-zydowski-w-oleszycach-rog-ul-3-maja-i-ul-podwalnej
28365;Cmentarz żydowski w Pogorzeli (ul. Borecka);51.901177;17.227335;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/1312-borek-wielkopolski/114-cmentarze/28365-cmentarz-zydowski-w-pogorzeli-ul-borecka
29297;Cmentarz żydowski w Przemyślu (ul. Słowackiego 104);49.76925;22.784102;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/167-przemysl/114-cmentarze/29297-cmentarz-zydowski-w-przemyslu-ul-slowackiego-104
29910;Cmentarz żydowski w Puńsku;54.251437;23.167033;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/684-punsk/114-cmentarze/29910-cmentarz-zydowski-w-punsku
30027;Cmentarz żydowski w Pyskowicach (ul. Zaolszany 12);50.392617;18.634786;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/52-pyskowice/114-cmentarze/30027-cmentarz-zydowski-w-pyskowicach-ul-zaolszany-12
30551;Cmentarz żydowski w Radymnie;49.964942;22.815406;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/r/131-radymno/114-cmentarze/30551-cmentarz-zydowski-w-radymnie
31061;Cmentarz żydowski w Rybotyczach;49.65299;22.656449;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/r/164-rybotycze/114-cmentarze/31061-cmentarz-zydowski-w-rybotyczach
34482;Cmentarz żydowski w Swarzędzu (ul. Poznańska);52.4081;17.07123;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/619-swarzedz/114-cmentarze/34482-cmentarz-zydowski-w-swarzedzu-ul-poznanska
34486;Cmentarz żydowski w Sycowie;51.321266;17.736322;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/1291-sycow/114-cmentarze/34486-cmentarz-zydowski-w-sycowie-ul-kaliska
36921;Cmentarz żydowski w Tomaszowie Lubelskim (ul. Starozamojska);50.454881;23.424343;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/t/51-tomaszow-lubelski/114-cmentarze/36921-cmentarz-zydowski-w-tomaszowie-lubelskim-ul-starozamojska
37226;Cmentarz żydowski w Toszku (ul Wielowiejska);50.457172;18.533646;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/t/70-toszek/114-cmentarze/37226-cmentarz-zydowski-w-toszku-ul-wielowiejska
38491;Cmentarz żydowski w Wielowsi (ul. Szkolna);50.506082;18.630767;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/71-wielowies/114-cmentarze/38491-cmentarz-zydowski-w-wielowsi-ul-szkolna
39183;Cmentarz żydowski w Wołczynie (ul. Byczyńska);51.022739;18.064056;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/33-wolczyn-polska/114-cmentarze/39183-cmentarz-zydowski-w-wolczynie-ul-byczynska
39078;Cmentarz żydowski w Woli Michowej;49.235723;22.169314;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/w/228-wola-michowa/114-cmentarze/39078-cmentarz-zydowski-w-woli-michowej
39727;Cmentarz żydowski w Zabrzu (ul. Cmentarna);50.308249;18.79621;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/z/72-zabrze/114-cmentarze/39727-cmentarz-zydowski-w-zabrzu-ul-cmentarna
40322;Cmentarz żydowski w Zdunach (ul. Rochowska);51.646892;17.347627;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/z/1733-zduny/114-cmentarze/40322-cmentarz-zydowski-w-zdunach-ul-rochowska
35520;Nowy cmentarz - Pl. Powstańców;52.085442;17.015247;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/1217-srem/114-cmentarze/35520-nowy-cmentarz-pl-powstancow
28615;Nowy cmentarz przy ul. 17 Sientiabria;52.94445;24.348621;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/1521-porozow/114-cmentarze/28615-nowy-cmentarz-przy-ul-17-sientiabria
28609;Stary cmentarz przy ul. 17 Sientiabria;52.94048;24.358664;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/1521-porozow/114-cmentarze/28609-stary-cmentarz-przy-ul-17-sientiabria
35517;Stary cmentarz przy ul. Młyńskiej;52.088736;17.015247;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/1217-srem/114-cmentarze/35517-stary-cmentarz-przy-ul-mlynskiej
29269;Stary cmentarz żydowski w Przemyślu (ul. Pelczara 11);49.77877;22.77586;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/167-przemysl/114-cmentarze/29269-cmentarz-zydowski-w-przemyslu-ul-pelczara-11
28675;Cmentarz na Złotej Górze;52.40825478458346;16.925681319004337;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/586-poznan/114-cmentarze/28675-cmentarz-zydowski-w-poznaniu-plac-wolnosci
33206;Cmentarz przy ul. Szkolnej;53.828814;23.662083;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/1471-sopockinie/114-cmentarze/33206-cmentarz-przy-ul-szkolnej
33762;Cmentarz w Starogardzie Gdańskim (ul. Bohaterów Getta);53.95575;18.50687;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/s/576-starogard-gdanski/114-cmentarze/33762-cmentarz-w-starogardzie-gdanskim-ul-bohaterow-getta
28723;Cmentarz żydowski - Poznań-Miłostowo;52.421031;16.997352;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/p/586-poznan/114-cmentarze/28723-cmentarz-zydowski-poznan-milostowo-ul-gnieznienska-38
7174;Cmentarz żydowski w Białej;49.821511;19.043941;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/407-bielsko-biala/114-cmentarze/7174-cmentarz-zydowski-w-bielsku-bialej-xviii-w
7305;Cmentarz żydowski w Bielsku-Białej (ul. Wyzwolenia 59);49.82688;19.05901;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/b/407-bielsko-biala/114-cmentarze/7305-cmentarz-zydowski-w-bielsku-bialej-ul-wyzwolenia
10217;Cmentarz żydowski w Cisnej;49.21457;22.326708;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/c/198-cisna/114-cmentarze/10217-cmentarz-zydowski-w-cisnej
10298;Cmentarz żydowski w Czechowicach-Dziedzicach (ul. Szkolna);49.919064;18.994762;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/c/423-czechowice-dziedzice/114-cmentarze/10298-cmentarz-zydowski-w-czechowicach-dziedzicach-ul-szkolna
10561;Cmentarz żydowski w Czempiniu (ul. Towarowa);52.142052;16.755591;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/c/1670-czempin/114-cmentarze/10561-cmentarz-zydowski-w-czempiniu-ul-towarowa
12609;Cmentarz żydowski w Gliwicach (ul. Na Piasku);50.29992;18.677477;cmentarz;żydowski;https://sztetl.org.pl/pl/miejscowosci/g/76-gliwice/114-cmentarze/12609-cmentarz-zydowski-w-gliwicach-ul-na-piasku
